,CoPx,CoPy,Fx,Fy,Fz,Mx,My,Mz,TIME
244,0.00538292,-0.11232607,-0.1519412,1.98001747,546.0353222,-61.33391363,-2.93940961,0.0972718,2.03333
245,0.00465906,-0.11227824,-0.73674675,2.15325949,544.7666529,-61.16543028,-2.53824041,-0.00581285,2.04167
246,0.003946,-0.112043,-1.085003,2.239647,544.472539,-61.00417,-2.148401,-0.084003,2.05
247,0.00335423,-0.11179807,-1.40508778,2.67882001,544.4695687,-60.87089795,-1.8264225,-0.13601673,2.05833
248,0.00277877,-0.11151193,-1.90302989,3.20935499,544.1179054,-60.67552972,-1.5118945,-0.15227827,2.06667
249,0.002314,-0.110974,-1.781756,3.828327,544.460085,-60.420841,-1.259935,-0.139749,2.075
250,0.00173403,-0.1104743,-1.92497157,4.356928,544.5729705,-60.16118985,-0.94433514,-0.11087337,2.08333
251,0.00117972,-0.11005962,-2.03893521,4.76736519,544.8031764,-59.96094823,-0.64265739,-0.09572719,2.09167
252,0.000608,-0.109466,-2.123388,5.237631,545.658484,-59.731019,-0.3315,-0.103594,2.1
253,8.60E-05,-0.10898504,-2.26853488,5.70653294,545.6579208,-59.46860812,-0.04701472,-0.11330395,2.10833
254,-0.00041973,-0.10847235,-2.44283249,6.11737807,546.2867622,-59.25717995,0.22925525,-0.12053765,2.11667
255,-0.000739,-0.108248,-2.646452,6.559412,547.19752,-59.233147,0.404145,-0.17125,2.125
256,-0.00107772,-0.10790744,-2.91104242,6.96964858,548.6829336,-59.20702761,0.59141457,-0.21141256,2.13333
257,-0.00140183,-0.10758738,-3.02761581,7.32339511,550.0560442,-59.17904578,0.77099955,-0.24121256,2.14167
258,-0.001818,-0.107452,-3.173429,7.083939,551.141,-59.221363,1.001763,-0.284217,2.15
259,-0.002125,-0.107361,-3.437487,6.993383,552.168561,-59.281374,1.173434,-0.312298,2.15833
260,-0.00259795,-0.10725731,-3.73035301,6.57661547,552.508115,-59.26043949,1.43517089,-0.36080275,2.16667
261,-0.002819,-0.107349,-4.052425,6.279511,552.504311,-59.310698,1.557275,-0.442729,2.175
262,-0.003121,-0.10721564,-4.40390711,6.12975982,552.5015001,-59.23693067,1.72429506,-0.44607895,2.18333
263,-0.00353931,-0.10713192,-4.60663785,6.15681673,551.4100487,-59.07367526,1.95171914,-0.52068336,2.19167
264,-0.003843,-0.107078,-4.840059,6.185367,550.774473,-58.975754,2.116686,-0.618873,2.2
265,-0.00398791,-0.10681109,-5.10448819,6.27239506,550.5451062,-58.8042398,2.19557986,-0.63634298,2.20833
266,-0.00428442,-0.10663322,-5.1021769,6.30068318,550.141431,-58.66327142,2.35717965,-0.64305852,2.21667
267,-0.004633,-0.106625,-5.010609,6.446087,549.226484,-58.561238,2.544818,-0.687421,2.225
268,-0.00496302,-0.10647214,-5.12591876,6.41602929,548.7649546,-58.42822823,2.72333883,-0.73580482,2.23333
269,-0.00521389,-0.10648262,-5.30102634,6.38453097,548.5892518,-58.41539085,2.86041967,-0.75850783,2.24167
270,-0.005418,-0.106447,-5.270255,6.531213,548.016362,-58.334825,2.969093,-0.806436,2.25
271,-0.00550519,-0.10640302,-5.35889556,6.44159146,548.3023775,-58.34095615,3.01838325,-0.83499297,2.25833
272,-0.0055628,-0.10628205,-5.27091057,6.58880357,548.988355,-58.34755413,3.05373944,-0.9052907,2.26667
273,-0.005545,-0.106229,-5.094121,6.795006,549.562126,-58.379441,3.047102,-0.909247,2.275
274,-0.00555784,-0.10607722,-5.06472384,7.09070307,549.9613072,-58.33852244,3.05668331,-0.90681757,2.28333
275,-0.005638,-0.10589872,-4.91636442,7.26816888,550.2483246,-58.27049199,3.10241438,-0.94277403,2.29167
276,-0.005675,-0.105744,-4.91647,7.326101,550.764091,-58.240159,3.125617,-0.942608,2.3
277,-0.00559317,-0.10572258,-4.76834583,7.59154143,550.480204,-58.19829563,3.07893256,-0.94929683,2.30833
278,-0.005654,-0.105673,-4.738285,7.415429,550.249593,-58.146566,3.111118,-0.930741,2.31667
279,-0.005529,-0.10575,-4.739447,7.236924,550.080992,-58.170889,3.041346,-0.954799,2.325
280,-0.00563636,-0.10602805,-4.50247833,6.91290842,549.7378987,-58.28775131,3.09850749,-0.93134889,2.33333
281,-0.00556736,-0.10635367,-4.32575886,6.52826448,549.7387176,-58.46671653,3.06052339,-0.96581134,2.34167
282,-0.005496,-0.106853,-4.207777,5.997677,549.393795,-58.704475,3.01973,-0.988181,2.35
283,-0.0054788,-0.10723369,-4.20876968,5.28865739,549.6804434,-58.9442278,3.0116305,-0.98788465,2.35833
284,-0.00554552,-0.10763906,-4.20859647,4.60838687,549.851964,-59.18563024,3.04928689,-0.99142846,2.36667
285,-0.005663,-0.108007,-4.119353,4.313064,550.079042,-59.412223,3.114895,-1.01599,2.375
286,-0.00572048,-0.10825262,-4.20715388,4.16462736,550.4790879,-59.59085752,3.14907248,-1.00294131,2.38333
287,-0.00571419,-0.10831375,-4.11738069,4.31349605,550.5361986,-59.63073757,3.1458465,-1.01588051,2.39167
288,-0.005695,-0.108382,-4.205621,4.22388,550.2512,-59.637183,3.133524,-1.011053,2.4
289,-0.00558,-0.108611,-4.116311,4.403643,550.078082,-59.744565,3.06927,-0.970663,2.40833
290,-0.00554408,-0.10880604,-3.87950998,4.34466429,550.0804292,-59.8520573,3.04974478,-0.94030882,2.41667
291,-0.005435,-0.109051,-3.850458,3.960967,550.08281,-59.986955,2.989472,-0.908253,2.425
292,-0.0054648,-0.10943162,-3.84891488,3.69638647,549.8519303,-60.17108505,3.00493425,-0.89622578,2.43333
293,-0.00551481,-0.10974465,-3.75975644,3.25362654,549.7936625,-60.33689585,3.03195542,-0.86719603,2.44167
294,-0.005556,-0.110054,-3.936107,2.632258,549.564927,-60.481918,3.053269,-0.878858,2.45
295,-0.005527,-0.110562,-3.846321,2.456504,549.047346,-60.703648,3.03443,-0.895847,2.45833
296,-0.00556501,-0.11080723,-3.93411369,2.27999127,548.6424423,-60.79364315,3.05311073,-0.91266966,2.46667
297,-0.005526,-0.111017,-3.846055,2.190608,549.046965,-60.953541,3.034148,-0.9078,2.475
298,-0.00526345,-0.11114789,-3.81762087,2.22223304,549.1045703,-61.03180245,2.89017862,-0.84116298,2.48333
299,-0.00510699,-0.11104855,-3.75961619,2.4003642,549.9689278,-61.07333226,2.8088539,-0.78838058,2.49167
300,-0.004894,-0.11081,-3.76025,2.726991,550.597921,-61.011941,2.694653,-0.71916,2.5
301,-0.00481501,-0.11074123,-3.67259863,2.99304289,551.058049,-61.02485463,2.65320367,-0.65690617,2.50833
302,-0.00466078,-0.11049311,-3.82126175,3.23064449,551.4022326,-60.92625783,2.56989674,-0.65468901,2.51667
303,-0.004601,-0.110346,-3.674307,3.613846,551.803684,-60.889579,2.538786,-0.702958,2.525
304,-0.00436077,-0.11020106,-3.52916286,3.90911231,552.2657398,-60.86014855,2.40814456,-0.70585441,2.53333
305,-0.00420233,-0.11000464,-3.41279214,3.99838363,552.496314,-60.77706234,2.32164856,-0.68280402,2.54167
306,-0.004008,-0.109908,-3.23787,3.969124,552.671405,-60.743265,2.214848,-0.686969,2.55
307,-0.00395514,-0.11003767,-3.23791838,3.94025311,552.2137273,-60.76423263,2.18403341,-0.66066193,2.55833
308,-0.0038468,-0.1101713,-3.06141526,3.67487851,551.9293915,-60.80689981,2.12336112,-0.62966662,2.56667
309,-0.003819,-0.110318,-3.062122,3.261786,551.814661,-60.875074,2.107493,-0.629545,2.575
310,-0.00365236,-0.11047436,-3.09268708,2.88042166,551.4692192,-60.92300986,2.013989,-0.59629439,2.58333
311,-0.00348964,-0.11056336,-3.03576034,2.52681322,551.4708887,-60.97228013,1.92446838,-0.55779564,2.59167
312,-0.003161,-0.110446,-2.978649,2.556713,551.47482,-60.908304,1.742962,-0.531941,2.6
313,-0.00295045,-0.11045198,-2.86239353,2.469079,551.0188017,-60.8612232,1.62565631,-0.49794817,2.60833
314,-0.002687,-0.110401,-2.715422,2.381246,550.450947,-60.770173,1.478802,-0.458269,2.61667
315,-0.002451,-0.110282,-2.540671,2.382653,550.454037,-60.70542,1.34927,-0.401029,2.625
316,-0.00233847,-0.11018602,-2.71830068,2.29429506,550.3984174,-60.6461818,1.2870135,-0.35552465,2.63333
317,-0.00219753,-0.10993125,-2.71946592,2.38199873,550.5148587,-60.5189023,1.20986131,-0.36763563,2.64167
318,-0.00206,-0.109906,-2.720508,2.472102,550.285604,-60.479758,1.133403,-0.35599,2.65
319,-0.00194945,-0.10973558,-2.8692524,2.38247441,550.0008176,-60.35477178,1.07212106,-0.36250996,2.65833
320,-0.00170033,-0.10949277,-2.98995964,2.38257373,550.5198917,-60.27790485,0.93591827,-0.35149601,2.66667
321,-0.001465,-0.109532,-2.814593,2.295504,550.29109,-60.274452,0.806241,-0.339887,2.675
322,-0.00126778,-0.10938775,-2.52194589,2.38433079,550.0685636,-60.1705805,0.6974733,-0.28334103,2.68333
323,-0.00113614,-0.10926875,-2.11035841,2.38371527,550.0749133,-60.10612803,0.62489269,-0.26109804,2.69167
324,-0.001082,-0.108989,-1.934364,2.384056,549.791152,-59.920999,0.594888,-0.203564,2.7
325,-0.0010995,-0.10883342,-1.90508245,2.65065651,549.3902628,-59.79192892,0.60415872,-0.18621065,2.70833
326,-0.001141,-0.1086734,-1.75731413,2.82764059,549.2761281,-59.69146842,0.62675425,-0.19176554,2.71667
327,-0.001302,-0.108415,-1.845347,2.738959,548.92996,-59.512023,0.714609,-0.196332,2.725
328,-0.00138236,-0.10840403,-1.87518477,2.61970024,548.9306941,-59.50630331,0.75887955,-0.21762784,2.73333
329,-0.00144383,-0.10834129,-1.96406074,2.46991695,548.8752239,-59.46577658,0.79255031,-0.24314645,2.74167
330,-0.001537,-0.108279,-2.023367,2.558892,548.930424,-59.437531,0.843647,-0.219832,2.75
331,-0.0015125,-0.10819498,-2.14163896,2.73659335,549.3287761,-59.43461738,0.83080381,-0.23118437,2.75833
332,-0.0014592,-0.10796361,-2.11254745,3.15126977,549.6717377,-59.34453563,0.80199475,-0.22891061,2.76667
333,-0.001479,-0.107707,-2.20051,3.534725,550.130825,-59.252967,0.813646,-0.208163,2.775
334,-0.00155467,-0.10764964,-2.28886111,3.65261482,550.4735544,-59.25830867,0.85577906,-0.18322662,2.78333
335,-0.00158636,-0.107501,-2.40588786,3.62267448,550.3028856,-59.15824853,0.87295139,-0.15679934,2.79167
336,-0.00158,-0.107553,-2.46541,3.622606,550.646491,-59.223622,0.870215,-0.145506,2.8
337,-0.00149369,-0.107433,-2.49541791,3.62202587,550.6493761,-59.15799565,0.82253411,-0.11749986,2.80833
338,-0.00148281,-0.10721158,-2.46653664,3.71092295,550.7064064,-59.0419121,0.81652417,-0.09997649,2.81667
339,-0.001447,-0.107236,-2.555178,3.800434,550.820513,-59.068008,0.797161,-0.071304,2.825
340,-0.00147284,-0.10721134,-2.43652361,3.68295444,550.1899201,-58.98651188,0.81020283,-0.07451447,2.83333
341,-0.00151492,-0.10725911,-2.43684485,3.62298612,550.0202498,-58.99461985,0.83321708,-0.08249383,2.84167
342,-0.001623,-0.107222,-2.466512,3.44518,550.132826,-58.98617,0.892947,-0.087782,2.85
343,-0.001757,-0.1073,-2.377091,3.267687,549.959977,-59.010826,0.966134,-0.104342,2.85833
344,-0.00180022,-0.10716433,-2.49650458,3.20650382,550.4203647,-58.98554947,0.99082942,-0.10881512,2.86667
345,-0.001713,-0.10714,-2.37929,3.26747,550.475914,-58.977938,0.943225,-0.104328,2.875
346,-0.00169214,-0.10712398,-2.46771377,3.44473754,550.5328475,-58.97530185,0.93152342,-0.08763236,2.88333
347,-0.001631,-0.107119,-2.379494,3.622838,550.131923,-58.929314,0.897439,-0.104724,2.89167
348,-0.001574,-0.10718,-2.556608,3.268286,549.959616,-58.944924,0.86551,-0.10465,2.9
349,-0.00154355,-0.10728902,-2.58557147,3.091302,549.7306356,-58.9801638,0.84848069,-0.11020583,2.90833
350,-0.0015155,-0.10751362,-2.5860561,2.85428765,549.5016318,-59.07872005,0.83283737,-0.10714072,2.91667
351,-0.001482,-0.107611,-2.645716,2.557813,549.275637,-59.108233,0.813837,-0.111716,2.925
352,-0.00142283,-0.10771738,-2.67534681,2.52936911,549.7329848,-59.21587678,0.78211122,-0.11336256,2.93333
353,-0.00128595,-0.10776123,-2.64678372,2.55996768,549.7310383,-59.23947728,0.70706409,-0.09596978,2.94167
354,-0.001121,-0.10784,-2.470063,2.916201,549.789697,-59.28959,0.616179,-0.088532,2.95
355,-0.0010625,-0.10787722,-2.49987697,2.94597806,550.0178457,-59.3345413,0.58433879,-0.07912918,2.95833
356,-0.00091867,-0.10785067,-2.38365997,2.91757119,550.6496614,-59.388147,0.5057835,-0.05586893,2.96667
357,-0.000758,-0.107946,-2.29645,2.828815,551.339744,-59.515135,0.417912,-0.043207,2.975
358,-0.00066814,-0.10787314,-2.208556,2.91801822,551.8547287,-59.53027858,0.3688539,-0.01449048,2.98333
359,-0.00054339,-0.1077948,-2.20905209,3.1560543,552.2580065,-59.53062693,0.30014363,0.01228399,2.99167
360,-0.000433,-0.107835,-2.209414,3.097188,552.029228,-59.52806,0.23877,0.042667,3
361,-0.00041847,-0.10778242,-2.20947408,3.18508527,551.6303633,-59.4558847,0.23087069,0.03058796,3.00833
362,-0.00029222,-0.10782031,-2.06255351,3.09752709,551.4012152,-59.45234873,0.16103089,0.04791531,3.01667
363,2.00E-05,-0.107929,-2.123213,2.921197,551.174672,-59.487574,-0.010924,0.058762,3.025
364,0.00033158,-0.10789162,-1.85995427,2.95152358,550.3754445,-59.38076765,-0.18252866,0.03738916,3.03333
365,0.00064697,-0.10796736,-1.62519072,2.98327885,549.8069876,-59.36131386,-0.35576717,0.07113868,3.04167
366,0.001009,-0.107902,-1.420722,2.925421,548.609078,-59.195782,-0.553617,0.114488,3.05
367,0.00124469,-0.10798876,-1.21573502,2.80880804,547.924329,-59.16953958,-0.68218448,0.12764816,3.05833
368,0.00154978,-0.10799942,-1.0111336,2.57307492,547.8726374,-59.17006322,-0.84915706,0.18259996,3.06667
369,0.001846,-0.107966,-0.895657,2.573386,548.448962,-59.213822,-1.012295,0.204645,3.075
370,0.0020747,-0.10794183,-0.83810192,2.57545582,549.0776859,-59.26844403,-1.13921516,0.23958801,3.08333
371,0.0023593,-0.10804144,-0.95884801,2.66607797,550.224284,-59.4472504,-1.2979797,0.26228471,3.09167
372,0.002587,-0.108104,-0.902049,2.755417,550.853409,-59.549723,-1.425227,0.227593,3.1
373,0.002939,-0.108123,-1.170406,2.578935,551.885114,-59.671515,-1.622066,0.244109,3.10833
374,0.00314416,-0.10809569,-1.31992205,2.4017463,552.3420106,-59.70576002,-1.73684047,0.1582994,3.11667
375,0.003416,-0.108227,-1.440073,2.315038,552.741486,-59.821813,-1.887958,0.181139,3.125
376,0.00359919,-0.10808606,-1.52989819,2.34464709,553.3719406,-59.81170837,-1.99170825,0.16021301,3.13333
377,0.00378548,-0.10802653,-1.6199345,2.55099185,553.6578068,-59.80978531,-2.09585907,0.1230534,3.14167
378,0.003935,-0.107959,-1.70899,2.760407,553.083,-59.710492,-2.176463,0.117749,3.15
379,0.00401938,-0.10789742,-1.8862082,2.87758348,553.142102,-59.68258417,-2.22332875,0.10167536,3.15833
380,0.00402972,-0.10795833,-1.82885157,2.75921398,553.0848406,-59.71004882,-2.22863317,0.0936602,3.16667
381,0.004153,-0.108036,-1.799363,2.582674,552.912767,-59.734581,-2.296426,0.076707,3.175
382,0.00420975,-0.10795464,-1.59390567,2.52265537,552.4003997,-59.6340376,-2.32523597,0.06305513,3.18333
383,0.00435724,-0.10801447,-1.47597364,2.46564236,551.772383,-59.59929158,-2.40435509,0.08988386,3.19167
384,0.004494,-0.108053,-1.180841,2.495373,550.68688,-59.5035,-2.474929,0.104766,3.2
385,0.00448863,-0.10804789,-1.03324638,2.43665668,549.8880944,-59.41428679,-2.46826204,0.11024308,3.20833
386,0.004651,-0.107959,-0.915938,2.407337,549.316402,-59.303921,-2.55491,0.133222,3.21667
387,0.004777,-0.107965,-0.827554,2.584989,548.459693,-59.214573,-2.619984,0.149638,3.225
388,0.00485797,-0.10803203,-0.67995572,2.37894885,547.4291759,-59.13993786,-2.6594915,0.11743268,3.23333
389,0.00517312,-0.10791525,-0.59380911,2.31927888,547.4910284,-59.08250883,-2.8322803,0.12586603,3.24167
390,0.005305,-0.108009,-0.476493,2.409288,547.263102,-59.109282,-2.903124,0.148793,3.25
391,0.00567561,-0.10804598,-0.36044897,2.41106128,546.9773112,-59.09881478,-3.10452811,0.12582812,3.25833
392,0.00591632,-0.10800041,-0.21513084,2.35158607,546.9829287,-59.07444904,-3.23615944,0.12304482,3.26667
393,0.006197,-0.107822,-0.040076,2.234444,546.927822,-58.970948,-3.389042,0.13078,3.275
394,0.006402,-0.107839,0.489577,2.412315,546.932833,-58.980736,-3.501668,0.130409,3.28333
395,0.00652127,-0.10777932,0.7540849,2.38268642,546.8226543,-58.93625283,-3.56589516,0.1590556,3.29167
396,0.006732,-0.107859,1.017632,2.325217,547.109479,-59.010858,-3.683398,0.141966,3.3
397,0.006942,-0.107912,1.458237,2.325375,547.458786,-59.077569,-3.8004,0.158541,3.30833
398,0.00721831,-0.10781867,1.51535609,2.50495854,548.3178378,-59.11882765,-3.95792889,0.19335047,3.31667
399,0.007447,-0.107774,1.719238,2.770859,548.665321,-59.131813,-4.086111,0.186495,3.325
400,0.00784559,-0.10752898,1.80420584,2.94865509,549.5856112,-59.09644998,-4.31165639,0.20281778,3.33333
401,0.00819982,-0.10736878,1.74215602,3.18627788,550.5026918,-59.10680458,-4.51392884,0.1414797,3.34167
402,0.008418,-0.106936,1.621753,3.481439,551.418857,-58.96668,-4.641888,0.110818,3.35
403,0.00862131,-0.10678367,1.59102114,3.57022048,551.9347376,-58.9375132,-4.75830661,0.07052566,3.35833
404,0.00875027,-0.1066532,1.67854579,3.68922631,552.0477454,-58.8776707,-4.83065507,0.06150573,3.36667
405,0.008876,-0.106442,1.529468,3.74829,551.934999,-58.748831,-4.899182,0.047744,3.375
406,0.00901536,-0.10625364,1.46960675,3.86674434,551.4204968,-58.59052114,-4.971178,0.06673839,3.38333
407,0.00920715,-0.10600727,1.52756619,3.98476091,551.3087194,-58.44287663,-5.07619075,0.03916199,3.39167
408,0.009351,-0.105625,1.527518,4.10276,551.082064,-58.207909,-5.152913,0.047029,3.4
409,0.00943249,-0.10534709,1.46852083,4.36850457,550.684717,-58.01295037,-5.19423356,0.10369116,3.40833
410,0.00944134,-0.10500745,1.41053805,4.54491314,550.4580803,-57.80231603,-5.19693075,0.11478397,3.41667
411,0.009512,-0.104663,1.351811,4.81115,549.885025,-57.552506,-5.230566,0.137814,3.425
412,0.00953695,-0.10435681,1.23444791,5.04667929,549.085469,-57.30101023,-5.23661417,0.11045518,3.43333
413,0.00969864,-0.10402893,1.11595071,5.07549438,548.5146606,-57.06140992,-5.3196295,0.13675774,3.44167
414,0.009665,-0.103888,0.99927,5.163267,547.82739,-56.912471,-5.294784,0.113492,3.45
415,0.00969675,-0.10373957,1.02879673,5.01507949,547.4846978,-56.79599637,-5.30887483,0.11195985,3.45833
416,0.009838,-0.103531,1.088272,5.075169,547.141822,-56.646086,-5.382944,0.10852,3.46667
417,0.010118,-0.103059,1.086205,4.985084,548.006357,-56.477074,-5.544463,0.096515,3.475
418,0.01056669,-0.10276188,1.26065537,4.89603456,547.954934,-56.30903263,-5.78989433,0.08408183,3.48333
419,0.01120092,-0.10229567,1.40434653,4.80783026,547.847887,-56.0424394,-6.13663147,0.04330352,3.49167
420,0.011785,-0.101712,1.783835,4.984859,547.858893,-55.723598,-6.456273,0.070687,3.5
421,0.01223708,-0.10128433,2.34260316,5.16269249,547.3523001,-55.43816848,-6.69820675,0.0835446,3.50833
422,0.01272846,-0.10096124,2.63564917,5.07431027,546.9019256,-55.21603995,-6.96122058,0.10958851,3.51667
423,0.013284,-0.100954,3.194283,5.077166,546.851208,-55.206709,-7.264158,0.138345,3.525
424,0.01394995,-0.10089957,3.84098815,4.98952034,546.5772395,-55.14951043,-7.62486302,0.20552936,3.53333
425,0.01458136,-0.10098169,3.7515303,5.40659303,546.866949,-55.22358813,-7.97412312,0.25970296,3.54167
426,0.015493,-0.101489,3.809307,5.085885,547.214407,-55.536235,-8.477774,0.300899,3.55
427,0.01659816,-0.10222593,4.30841763,4.82496806,547.2239526,-55.94034837,-9.08296841,0.36969565,3.55833
428,0.01800372,-0.10319735,4.77889528,4.41810787,546.7737446,-56.42580417,-9.84410897,0.4253897,3.56667
429,0.019359,-0.104469,4.688695,3.686667,546.37953,-57.079766,-10.577618,0.535507,3.575
430,0.02078996,-0.10564591,5.42138648,2.36430834,546.9652895,-57.7845871,-11.37156302,0.70035736,3.58333
431,0.02202815,-0.10658435,6.45170885,1.89772874,548.1242559,-58.42124329,-12.07431169,0.81970512,3.59167
432,0.02304,-0.107366,6.360607,2.553842,549.501208,-58.997767,-12.660326,0.856996,3.6
433,0.02421912,-0.10765654,6.32505678,2.97405674,550.9373716,-59.31193542,-13.34331253,0.94877479,3.60833
434,0.02527725,-0.10814005,7.17885861,3.48231092,551.7502674,-59.66620935,-13.94665579,1.02532885,3.61667
435,0.026229,-0.108537,7.590327,4.433609,552.269427,-59.941588,-14.485267,1.06967,3.625
436,0.02719509,-0.1089002,8.61808159,4.4648566,552.5692215,-60.17500515,-15.02704746,1.05382179,3.63333
437,0.02809645,-0.10926529,9.29334947,4.64642045,552.5213188,-60.37142405,-15.52409427,1.09646283,3.64167
438,0.028702,-0.109749,10.765672,4.620498,552.30599,-60.614778,-15.852381,1.157088,3.65
439,0.02929704,-0.11024642,12.29642754,4.47535436,551.1771276,-60.76543425,-16.14800854,1.20181075,3.65833
440,0.02929022,-0.11069017,12.91745413,3.82483234,551.8679613,-61.08626845,-16.16458331,1.18537125,3.66667
441,0.029092,-0.111092,12.004207,3.559171,553.174081,-61.453087,-16.092852,1.15696,3.675
442,0.02876898,-0.11147154,12.06594915,2.96532806,553.9744075,-61.75242225,-15.93724329,1.09205685,3.68333
443,0.02811234,-0.11188473,11.68693574,2.40293491,554.7121016,-62.06376561,-15.59444161,1.09168485,3.69167
444,0.027381,-0.112068,11.219085,1.335617,554.70644,-62.164783,-15.188463,1.074373,3.7
445,0.02669505,-0.11221469,11.10571252,0.59506641,553.6720527,-62.1301026,-14.78046901,1.1182577,3.70833
446,0.02597072,-0.11211192,11.02207162,0.44269075,553.0398592,-62.00237503,-14.36287422,1.09375284,3.71667
447,0.025123,-0.11168,10.792467,0.794411,552.28854,-61.679662,-13.875391,1.061242,3.725
448,0.02428365,-0.11114648,10.35626131,0.78906435,550.5106265,-61.18720238,-13.36825711,1.05202102,3.73333
449,0.02321849,-0.11059686,9.65403576,1.02125495,548.7798271,-60.69333539,-12.74201852,0.99258715,3.74167
450,0.021988,-0.109624,8.685218,1.132845,547.796544,-60.051572,-12.044968,0.950577,3.75
451,0.02015383,-0.10813993,8.1867906,2.56957375,551.1599899,-59.60220357,-11.10808767,0.7677927,3.75833
452,0.01867951,-0.10673541,8.3387459,6.46490694,554.5848743,-59.19361046,-10.35935512,0.43779732,3.76667
453,0.017724,-0.105159,8.515413,7.137247,554.985899,-58.361989,-9.836524,0.393673,3.775
454,0.01675249,-0.10426261,8.60485654,6.98329624,554.8715686,-57.8525032,-9.29564594,0.41617963,3.78333
455,0.01571592,-0.10355446,8.72601051,6.77095246,554.9872427,-57.47132056,-8.72211474,0.50533446,3.79167
456,0.014637,-0.103057,9.054636,6.501847,553.958289,-57.089095,-8.108326,0.651067,3.8
457,0.01344407,-0.10268267,9.23819933,6.43648912,552.8716204,-56.77007681,-7.4330065,0.71711875,3.80833
458,0.01224593,-0.10234936,9.00988079,6.49174813,551.4907904,-56.4448304,-6.7533077,0.75710483,3.81667
459,0.010875,-0.102288,8.812506,6.221483,549.992814,-56.257528,-5.980981,0.776649,3.825
460,0.00944356,-0.10229033,8.55722517,6.03882885,548.6110125,-56.11764555,-5.18097678,0.79556754,3.83333
461,0.00782416,-0.10257107,8.30275431,5.67883729,547.0553933,-56.11198033,-4.28019711,0.81472273,3.84167
462,0.005936,-0.102824,7.961398,5.140701,545.668954,-56.107979,-3.239073,0.817584,3.85
463,0.00381571,-0.10351496,7.0021405,4.01104213,543.8179891,-56.29331751,-2.07487009,0.78011188,3.85833
464,0.00161751,-0.10404438,5.89438039,2.8502633,542.7092168,-56.46582947,-0.87780944,0.69973445,3.86667
465,-0.000703,-0.104638,4.817981,1.838033,542.171639,-56.732012,0.381162,0.609752,3.875
466,-0.00314568,-0.10517656,3.8029968,1.15027094,541.8635327,-56.99145613,1.70473189,0.52719573,3.88333
467,-0.00590787,-0.10573631,2.49300144,0.48938495,541.6682134,-57.27414704,3.19990917,0.46337098,3.89167
468,-0.008961,-0.106389,1.245405,-0.230284,542.100506,-57.673636,4.85753,0.397152,3.9
469,-0.01239561,-0.10708726,-0.26351911,-0.50746919,542.5809432,-58.10353006,6.7256795,0.21915113,3.90833
470,-0.01594159,-0.10789584,-1.71408355,-0.87336917,542.777104,-58.56320659,8.65266552,0.08673005,3.91667
471,-0.02017,-0.108721,-3.276935,-1.686461,543.884962,-59.131523,10.970327,-0.056,3.925
472,-0.02469639,-0.10961773,-5.01520755,-2.53031757,545.7943163,-59.82888571,13.47916794,-0.19095349,3.93333
473,-0.02953533,-0.11074779,-7.28371518,-3.28434478,547.3454438,-60.61739224,16.16608336,-0.36984319,3.94167
474,-0.033853,-0.111826,-9.553532,-4.12786,548.391389,-61.324457,18.564446,-0.540376,3.95
475,-0.03921517,-0.11327495,-12.66979735,-4.85438526,549.1906549,-62.2093394,21.53652269,-0.81766036,3.95833
476,-0.04384936,-0.11466085,-15.58850186,-5.37216079,549.4204427,-62.99701501,24.09181769,-1.10145972,3.96667
477,-0.048379,-0.116093,-18.209881,-5.504394,549.766478,-63.824001,26.597163,-1.397288,3.975
478,-0.05263984,-0.11775694,-20.53674844,-5.42711911,550.2275026,-64.79333531,28.96378956,-1.673693,3.98333
479,-0.05681277,-0.11968505,-22.6326931,-5.7928554,549.9475078,-65.82039864,31.24404267,-1.91297652,3.99167
480,-0.060707,-0.121503,-23.521268,-6.955918,549.970785,-66.82336,33.386934,-2.015812,4
481,-0.06406537,-0.12337142,-24.41287414,-7.31874284,550.1707356,-67.87540605,35.2466609,-2.06779784,4.00833
482,-0.06684617,-0.12491212,-25.15975341,-7.11699679,550.5407457,-68.76921389,36.80168498,-2.09049419,4.01667
483,-0.069285,-0.126167,-25.584051,-6.975126,550.91885,-69.507571,38.170576,-2.085737,4.025
484,-0.07119078,-0.1272615,-25.74585925,-6.59516629,551.8156892,-70.2249047,39.28424705,-2.05992476,4.03333
485,-0.07270572,-0.1283124,-25.85278612,-6.00522321,552.2032777,-70.85452884,40.14825514,-2.03587098,4.04167
486,-0.073661,-0.128958,-25.551472,-6.097066,554.830136,-71.549988,40.869537,-1.988039,4.05
487,-0.07447391,-0.12958854,-25.60443348,-6.36545134,557.5108428,-72.24697397,41.52017559,-1.95160705,4.05833
488,-0.07498868,-0.1299727,-25.4828824,-7.04861218,559.3973453,-72.70634407,41.94846603,-2.014755,4.06667
489,-0.075213,-0.129922,-25.806097,-7.700495,559.451595,-72.685257,42.077887,-2.05785,4.075
490,-0.07552485,-0.13002651,-26.68934159,-7.75887552,556.8696468,-72.40773019,42.05761226,-2.11591209,4.08333
491,-0.07558546,-0.12998854,-27.10325864,-7.96504441,553.0872985,-71.89502227,41.80524706,-2.15136193,4.09167
492,-0.07564,-0.129965,-27.399402,-7.785198,549.137705,-71.368758,41.536777,-2.164091,4.1
493,-0.0757799,-0.13005283,-27.57719899,-8.19723445,544.8483181,-70.85910497,41.28840277,-2.11562394,4.10833
