,CoPx,CoPy,Fx,Fy,Fz,Mx,My,Mz,TIME
0,-0.005989,-0.060076,-2.321293,6.256679,549.2376879999999,-32.995936,3.2892910000000004,-0.185077,0.0
1,-0.00610472,-0.06079846000000001,-2.37914518,5.815617379999999,549.74642494,-33.42369452,3.3560131600000003,-0.19540246,0.00834
2,-0.00600696,-0.06145324,-2.4688420499999997,5.4028318,550.31739393,-33.81899974,3.30569069,-0.22008556,0.016669999999999997
3,-0.005786,-0.06202100000000001,-2.498313,5.199167,551.286965,-34.1915,3.189861,-0.194745,0.025
4,-0.005687040000000001,-0.06232114,-2.49889712,4.84453792,551.34779096,-34.3605613,3.13555016,-0.16111628,0.033339999999999995
5,-0.005529310000000001,-0.06269163999999999,-2.5579542500000003,4.69734734,551.28960277,-34.561443139999994,3.04828867,-0.15404960999999995,0.04167
6,-0.005531,-0.063206,-2.585391,4.669689,550.943336,-34.822716,3.047068,-0.14474800000000002,0.05
7,-0.005504960000000001,-0.06362948,-2.58448376,4.19736072,550.7132841600001,-35.041492039999994,3.03158096,-0.09498796000000004,0.058339999999999996
8,-0.00558264,-0.06413233000000002,-2.55329781,3.8745305200000004,550.0826833799999,-35.27813647,3.0711159400000003,-0.046994659999999966,0.06667000000000001
9,-0.005627,-0.064693,-2.58107,3.432976,549.564256,-35.552822,3.092572,-0.029432999999999997,0.075
10,-0.0056099800000000005,-0.06558633999999999,-2.5494017399999995,2.9616635999999996,548.76189738,-35.99120164,3.0784797800000003,0.006204459999999903,0.08334
11,-0.00566585,-0.06650177,-2.4016548799999997,2.31229774,548.47416282,-36.47449736,3.1076851100000003,-0.014966049999999963,0.09167
12,-0.005628,-0.067511,-2.135052,1.400187,549.043709,-37.066371999999994,3.09007,0.057172,0.1
13,-0.00552066,-0.06847092,-2.07726656,0.51467002,550.47606096,-37.69142984,3.03886844,0.06862435999999995,0.10834
14,-0.0053338299999999995,-0.06933583,-2.0181010100000014,-0.0750724000000014,551.5641702400001,-38.24308994,2.9420716899999997,0.11049249000000046,0.11667000000000001
15,-0.0053170000000000005,-0.070188,-2.045687,-0.456967,551.617546,-38.716795,2.9331560000000003,0.119947,0.125
16,-0.0052780200000000005,-0.07088514,-2.0442463,-0.8687176799999998,551.32850646,-39.08082442,2.90988372,0.16142247999999995,0.13334000000000001
