Time,Fx,Fy,Fz,Mx,My,Mz,CoPx,CoPy
3.337,-0.255732,-0.075116,-0.141336,0.029314,0.0724,0.062855,0,0
3.338,0.009708,-0.342929,-0.653548,0.074353,0.06115,-0.023409,0,0
3.339,0.011103,0.190023,-0.483531,0.081745,0.131166,0.034076,0,0
3.34,0.189066,-0.163481,-1.345724,-0.000131,0.07006,-0.090931,0,0
3.341,0.101324,0.103527,-1.516593,0.019631,0.089321,0.02893,0,0
3.342,-0.07716,0.012806,-1.000238,0.057763,0.057346,-0.04052,0,0
3.343,-0.165645,0.01401,-0.656389,0.057401,0.099717,0.091605,0,0
3.344,-0.166753,-0.252962,-0.829024,0.037554,0.076057,-0.011551,0,0
3.345,-0.16743,-0.164483,-0.140346,0.033453,0.076385,0.034147,0,0
3.346,-0.255812,-0.166089,-0.485491,0.0999,0.071564,-0.097858,0,0
3.347,0.011548,0.013523,-0.657387,0.057418,0.108086,0.000436,0,0
3.348,0.011926,-0.075023,-0.83026,0.028993,0.084888,-0.045219,0,0
3.349,-0.075203,0.015648,-1.34753,-0.008526,0.104095,0.040994,0,0
3.35,-0.076717,-0.075267,-0.829746,0.029153,0.080571,-0.028416,0,0
3.351,-0.165675,-0.076193,-0.826775,0.029176,0.076069,0.02203,0,0
3.352,-0.078244,-0.34261,-0.484016,0.041938,0.080124,-0.040162,0,0
3.353,0.099469,0.101415,-0.65522,-0.012701,0.112176,0.005201,0,0
3.354,-0.16671,0.013669,-0.486585,0.090671,0.076627,0.000359,0,0
3.355,-0.076248,0.191388,-1.001858,-0.016634,0.103958,0.017016,0,0
3.356,-0.164041,0.192113,-1.518982,0.016281,0.076619,0.000034,0,0
3.357,0.011952,0.013906,-0.829307,0.024559,0.085036,0.000331,0,0
3.358,-0.076583,0.014625,-1.175269,0.024609,0.080821,-0.016608,0,0
3.359,0.010829,-0.253055,-0.655497,0.004485,0.061539,-0.011519,0,0
3.36,0.01098,0.01454,-0.659533,0.057493,0.062212,-0.03335,0,0
3.361,-0.167497,-0.076529,-0.139363,0.029354,0.076267,0.022132,0,0
3.362,0.011172,0.013643,-0.828862,0.090128,0.084979,0.000347,0,0
3.363,-0.077261,0.103105,-0.486591,0.020508,0.081149,0.02909,0,0
3.364,-0.075761,0.015093,-1.349512,0.057515,0.103957,-0.050198,0,0
3.365,-0.076309,0.19219,-1.17579,0.016211,0.081035,-0.016717,0,0
3.366,0.011718,-0.074742,-1.174279,0.028748,0.084807,-0.045316,0,0
3.367,-0.076114,0.01548,-1.003824,-0.008437,0.104194,0.041045,0,0
3.368,-0.166545,-0.253243,-0.485005,0.037799,0.076138,-0.011454,0,0
3.369,-0.166077,0.013411,-0.657117,-0.007988,0.099526,0.033978,0,0
3.37,-0.078136,-0.07522,-0.314254,-0.003529,0.057719,-0.028419,0,0
3.371,-0.076832,-0.074011,-1.173795,0.028572,0.080755,0.029051,0,0
3.372,0.012707,0.102327,-1.002567,0.053366,0.108053,-0.045274,0,0
3.373,-0.165328,-0.073734,-1.003194,0.061822,0.053596,0.012218,0,0
3.374,-0.077287,0.014176,-0.487544,0.024943,0.081002,-0.01646,0,0
3.375,-0.075983,0.015385,-1.347085,0.057044,0.104038,0.04101,0,0
3.376,-0.076691,0.013662,-0.828793,0.024718,0.080718,0.017133,0,0
3.377,-0.077131,-0.074077,-0.65799,-0.003954,0.057885,0.029094,0,0
3.378,-0.166204,-0.163632,-0.486509,0.0335,0.07647,0.000452,0,0
3.379,0.100253,-0.075461,-0.828318,0.028698,0.089021,-0.028377,0,0
3.38,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.381,0.100475,0.014131,-1.343303,-0.008841,0.066038,0.016971,0,0
3.382,0.100311,0.015244,-1.001326,0.056773,0.066512,0.041004,0,0
3.383,-0.078347,-0.0765,-0.311663,0.061966,0.103535,0.005384,0,0
3.384,0.010766,0.101973,-0.828637,0.020304,0.084936,-0.011729,0,0
3.385,-0.077814,-0.253299,-0.654983,0.004644,0.057221,0.005283,0,0
3.386,-0.076899,0.013943,-1.172812,0.024473,0.080637,0.017036,0,0
3.387,-0.165731,-0.074117,-0.831274,0.094681,0.076646,0.012322,0,0
3.388,-0.076154,0.103936,-1.346236,-0.012685,0.057919,0.028837,0,0
3.389,0.01212,0.014067,-1.001851,-0.008396,0.108062,0.000323,0,0
3.39,-0.076685,-0.07349,-1.003708,0.061662,0.057913,-0.004585,0,0
3.391,-0.077156,0.014081,-0.830805,0.090423,0.080846,-0.016495,0,0
3.392,-0.165465,-0.252914,-1.001255,0.004755,0.099065,-0.011514,0,0
3.393,-0.077095,0.013279,-0.656873,0.057578,0.103768,0.017238,0,0
3.394,-0.165696,-0.163847,-0.658295,0.06627,0.099421,0.000505,0,0
3.395,-0.165526,0.014315,-0.65895,-0.007758,0.053634,0.000238,0,0
3.396,-0.076521,-0.074603,-1.345685,-0.003952,0.057439,-0.028618,0,0
3.397,-0.165018,0.0141,-0.830736,0.025013,0.076585,0.000292,0,0
3.398,0.01212,0.014067,-1.001851,-0.008396,0.108062,0.000323,0,0
3.399,0.011678,-0.163659,-0.828786,0.032956,0.084822,0.00044,0,0
3.4,0.011403,-0.075424,-1.171823,0.028613,0.084622,-0.011672,0,0
3.401,-0.078112,-0.076279,-0.311039,0.062061,0.05746,0.005287,0,0
3.402,-0.077743,0.013834,-0.655938,0.057612,0.011635,0.017,0,0
3.403,0.011952,0.013906,-0.829307,0.024559,0.085036,0.000331,0,0
3.404,0.011643,-0.073929,-1.001765,0.061367,0.062047,0.012257,0,0
3.405,-0.076752,0.014463,-1.002725,0.057563,0.057796,-0.016599,0,0
3.406,-0.165459,-0.073639,-0.659933,-0.003659,0.053752,0.012253,0,0
3.407,-0.076715,0.01472,-0.832008,-0.040872,0.080978,-0.016573,0,0
3.408,0.010725,0.013056,-0.483144,0.024512,0.084951,0.034026,0,0
3.409,-0.16563,0.013998,-1.002835,0.057628,0.099554,0.000299,0,0
3.41,-0.077121,-0.075649,-0.657826,0.062012,0.103621,-0.028312,0,0
3.411,-0.164781,-0.162118,-1.348611,0.000442,0.053424,-0.033445,0,0
3.412,-0.077067,0.013781,-1.000268,0.057428,0.057611,0.017045,0,0
3.413,-0.076691,0.013662,-0.828793,0.024718,0.080718,0.017133,0,0
3.414,-0.165018,0.0141,-0.830736,0.025013,0.076585,0.000292,0,0
3.415,-0.076523,0.013823,-1.001337,-0.008237,0.103744,0.017125,0,0
3.416,-0.166204,-0.163632,-0.486509,0.0335,0.07647,0.000452,0,0
3.417,0.011103,-0.07549,-0.656018,-0.003913,0.061753,-0.011628,0,0
3.418,0.011339,-0.163282,-0.829544,-0.032769,0.084897,0.000378,0,0
3.419,0.01212,0.014067,-1.001851,-0.008396,0.108062,0.000323,0,0
3.42,0.012319,-0.073982,-1.346095,0.061183,0.108023,0.012302,0,0
3.421,-0.076523,0.013823,-1.001337,-0.008237,0.103744,0.017125,0,0
3.422,0.011484,-0.074335,-0.315109,-0.003963,0.10836,0.012485,0,0
3.423,-0.077561,-0.163388,-0.487023,0.03334,0.080788,-0.016351,0,0
3.424,0.011548,0.013523,-0.657387,0.057418,0.108086,0.000436,0,0
3.425,-0.077028,-0.074675,-0.657856,0.061676,0.103886,0.029253,0,0
3.426,-0.165018,0.0141,-0.830736,0.025013,0.076585,0.000292,0,0
3.427,-0.077261,0.103105,-0.486591,0.020508,0.081149,0.02909,0,0
3.428,-0.076685,-0.07349,-1.003708,0.061662,0.057913,-0.004585,0,0
3.429,-0.07742,-0.075716,-0.142021,0.029487,0.080751,-0.028268,0,0
3.43,0.011301,-0.163539,-1.000261,0.065666,0.061715,0.000351,0,0
3.431,0.011248,0.013457,-0.141582,0.024893,0.085216,0.000479,0,0
3.432,0.010766,-0.163827,-0.48508,0.033045,0.084921,0.000491,0,0
3.433,-0.166748,-0.163675,-0.48544,0.099164,0.030337,0.000372,0,0
3.434,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.435,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.436,0.012293,0.103517,-0.830811,0.02026,0.085368,0.012237,0,0
3.437,0.011952,0.013906,-0.829307,0.024559,0.085036,0.000331,0,0
3.438,-0.076443,0.102298,-0.830267,0.020755,0.080785,-0.028525,0,0
3.439,-0.165395,0.014219,-1.002211,0.057723,0.053478,0.000203,0,0
3.44,-0.077704,-0.074622,-0.313526,0.061861,0.05791,0.029208,0,0
3.441,-0.076583,0.014625,-1.175269,0.024609,0.080821,-0.016608,0,0
3.442,-0.076781,-0.163125,-0.487468,-0.032229,0.080845,-0.016367,0,0
3.443,-0.07665,-0.16322,-0.830729,0.033251,0.080689,-0.016402,0,0
3.444,0.100662,-0.073804,-0.830804,0.028498,0.089471,-0.004457,0,0
3.445,-0.076883,0.014559,-0.659464,-0.007917,0.057952,-0.016564,0,0
3.446,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.447,-0.077028,-0.074675,-0.657856,0.061676,0.103886,0.029253,0,0
3.448,-0.077341,-0.163783,-0.999747,0.065825,0.057397,0.017154,0,0
3.449,-0.077535,-0.07446,-0.48607,0.028906,0.080935,0.029199,0,0
3.45,-0.076376,0.014344,-0.83125,0.024854,0.080903,-0.016511,0,0
3.451,-0.076544,0.014182,-0.658706,0.057808,0.057877,-0.016502,0,0
3.452,-0.075972,0.014727,-1.00317,-0.008006,0.057853,-0.016615,0,0
3.453,-0.164232,-0.072789,-1.006096,-0.003612,0.053837,-0.021443,0,0
3.454,-0.164951,-0.073854,-0.831719,0.029112,0.076703,0.012306,0,0
3.455,-0.165083,-0.073758,-0.488458,-0.036368,0.076859,0.012341,0,0
3.456,-0.077157,-0.163006,-0.658943,0.000481,0.057738,-0.016455,0,0
3.457,-0.165863,-0.074022,-0.488013,0.029201,0.076802,0.012357,0,0
3.458,-0.076686,0.014936,-0.65936,0.057378,0.104218,0.041158,0,0
3.459,-0.076624,-0.074292,-0.829776,0.028817,0.080836,0.029148,0,0
3.46,-0.076624,-0.074292,-0.829776,0.028817,0.080836,0.029148,0,0
3.461,-0.076544,0.014182,-0.658706,0.057808,0.057877,-0.016502,0,0
3.462,-0.076453,0.10387,-0.830431,-0.045211,0.035049,0.028881,0,0
3.463,-0.076166,0.10405,-0.489493,-0.044926,0.081391,-0.00457,0,0
3.464,0.011952,0.013906,-0.829307,0.024559,0.085036,0.000331,0,0
3.465,-0.076948,0.0138,-0.486786,0.090668,0.080927,-0.016398,0,0
3.466,-0.076717,-0.075267,-0.829746,0.029153,0.080571,-0.028416,0,0
3.467,-0.165524,-0.074398,-0.487255,0.094926,0.076727,0.012419,0,0
3.468,-0.075967,0.016001,-0.833736,0.024654,0.081353,0.007409,0,0
3.469,-0.076376,0.014344,-0.83125,0.024854,0.080903,-0.016511,0,0
3.47,0.011952,0.013906,-0.829307,0.024559,0.085036,0.000331,0,0
3.471,-0.077052,0.014397,-0.48692,0.025038,0.034926,-0.016556,0,0
3.472,-0.077535,-0.07446,-0.48607,0.028906,0.080935,0.029199,0,0
3.473,-0.165669,-0.163345,-1.00169,0.06612,0.053264,0.000312,0,0
3.474,-0.1658,-0.16325,-0.658429,0.00064,0.05342,0.000347,0,0
3.475,-0.164548,-0.073471,-1.003639,-0.003748,0.053653,0.012201,0,0
3.476,-0.075658,0.103835,-0.661279,-0.012155,0.104342,-0.004517,0,0
3.477,-0.075972,0.014727,-1.00317,-0.008006,0.057853,-0.016615,0,0
3.478,-0.076816,-0.073395,-0.660447,-0.003818,0.05807,-0.00455,0,0
3.479,-0.165526,0.014315,-0.65895,-0.007758,0.053634,0.000238,0,0
3.48,-0.166605,0.013985,-0.1427,0.025286,0.030708,0.000298,0,0
3.481,-0.1658,-0.16325,-0.658429,0.00064,0.05342,0.000347,0,0
3.482,-0.164951,-0.073854,-0.831719,0.029112,0.076703,0.012306,0,0
3.483,0.011509,-0.16382,-0.656242,0.065911,0.061796,0.000449,0,0
3.484,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.485,0.011444,0.014121,-0.657521,-0.008212,0.062085,0.000278,0,0
3.486,-0.076754,0.10289,-0.658377,0.053279,0.1041,0.029144,0,0
3.487,-0.078112,-0.076279,-0.311039,0.062061,0.05746,0.005287,0,0
3.488,-0.078421,-0.164113,-0.483497,0.098869,0.03447,0.017213,0,0
3.489,-0.07665,-0.16322,-0.830729,0.033251,0.080689,-0.016402,0,0
3.49,-0.077157,-0.163006,-0.658943,0.000481,0.057738,-0.016455,0,0
3.491,0.01176,0.014803,-0.659978,-0.008076,0.062269,-0.033367,0,0
3.492,0.012321,0.104019,-1.174206,0.02011,0.039211,0.012043,0,0
3.493,-0.076475,0.016216,-0.66195,-0.008117,0.058402,0.007356,0,0
3.494,-0.165185,0.103926,-0.660453,-0.012056,0.053966,0.012144,0,0
3.495,-0.076816,-0.073395,-0.660447,-0.003818,0.05807,-0.00455,0,0
3.496,-0.165055,-0.073256,-0.831853,-0.036518,0.030702,0.012148,0,0
3.497,-0.165627,-0.073801,-0.487389,0.029296,0.030726,0.012261,0,0
3.498,-0.076685,-0.07349,-1.003708,0.061662,0.057913,-0.004585,0,0
3.499,-0.075967,0.016001,-0.833736,0.024654,0.081353,0.007409,0,0
3.5,-0.075967,0.016001,-0.833736,0.024654,0.081353,0.007409,0,0
3.501,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.502,-0.07686,0.0135,-0.656249,0.057673,0.057693,0.017142,0,0
3.503,-0.076376,0.014344,-0.83125,0.024854,0.080903,-0.016511,0,0
3.504,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.505,-0.076948,0.0138,-0.486786,0.090668,0.080927,-0.016398,0,0
3.506,0.012293,0.103517,-0.830811,0.02026,0.085368,0.012237,0,0
3.507,0.012293,0.103517,-0.830811,0.02026,0.085368,0.012237,0,0
3.508,-0.076512,0.015959,-0.832667,0.090318,0.03522,0.007329,0,0
3.509,0.012166,-0.073527,-0.660203,0.061748,0.062312,-0.02129,0,0
3.51,0.011444,0.014121,-0.657521,-0.008212,0.062085,0.000278,0,0
3.511,0.011511,-0.073833,-0.658504,-0.004113,0.062203,0.012292,0,0
3.512,-0.165122,0.014697,-0.83087,-0.040617,0.030584,0.000133,0,0
3.513,-0.077114,0.103625,-0.316504,0.053598,0.058308,-0.004545,0,0
3.514,-0.165355,-0.074236,-0.659799,0.061971,0.099753,0.012411,0,0
3.515,-0.075932,-0.073729,-0.660758,-0.003757,0.104128,-0.004408,0,0
3.516,-0.164295,0.016439,-0.835679,0.024949,0.077219,-0.009432,0,0
3.517,-0.164804,-0.073333,-0.661632,0.062202,0.053862,-0.021329,0,0
3.518,-0.164744,-0.074135,-0.4877,0.029357,0.076784,0.012403,0,0
3.519,-0.164951,-0.073854,-0.831719,0.029112,0.076703,0.012306,0,0
3.52,-0.165547,-0.073339,-0.49047,0.029336,0.076986,-0.021287,0,0
3.521,-0.165312,-0.073118,-0.489846,0.029432,0.030911,-0.021383,0,0
3.522,-0.076073,-0.073389,-0.831609,0.029048,0.034945,-0.004592,0,0
3.523,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.524,0.01236,0.015563,-0.831794,0.024359,0.085486,0.024251,0,0
3.525,-0.075564,0.016384,-1.005656,-0.008206,0.058303,0.007305,0,0
3.526,0.01185,-0.07421,-0.657746,0.061612,0.062128,0.012354,0,0
3.527,0.010626,-0.163486,-0.655931,0.06585,0.015738,0.000306,0,0
3.528,-0.077024,0.014899,-0.830315,0.024888,-0.011231,-0.016749,0,0
3.529,0.011862,-0.162881,-0.487982,-0.032388,0.085162,-0.033169,0,0
3.53,-0.076376,0.014344,-0.83125,0.024854,0.080903,-0.016511,0,0
3.531,0.012166,-0.073527,-0.660203,0.061748,0.062312,-0.02129,0,0
3.532,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.533,0.01236,0.015563,-0.831794,0.024359,0.085486,0.024251,0,0
3.534,0.012019,-0.074048,-0.83029,0.028658,0.085154,0.012346,0,0
3.535,-0.165441,0.104064,-0.318446,0.053893,0.054175,-0.021387,0,0
3.536,-0.165018,0.0141,-0.830736,0.025013,0.076585,0.000292,0,0
3.537,-0.076502,0.015714,-0.318555,-0.007967,0.104559,0.007549,0,0
3.538,-0.164444,-0.074069,-1.003505,0.061882,0.099654,0.01236,0,0
3.539,-0.076948,0.0138,-0.486786,0.090668,0.080927,-0.016398,0,0
3.54,-0.075972,0.014727,-1.00317,-0.008006,0.057853,-0.016615,0,0
3.541,-0.076505,-0.074273,-0.316294,0.062057,0.104152,-0.004294,0,0
3.542,-0.076343,0.016121,-1.005211,0.057363,0.058245,0.007321,0,0
3.543,-0.166031,-0.074183,-0.315469,0.062156,0.053776,0.012366,0,0
3.544,-0.076984,-0.073557,-0.487903,0.029137,0.035044,-0.004541,0,0
3.545,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.546,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.547,-0.075972,0.014727,-1.00317,-0.008006,0.057853,-0.016615,0,0
3.548,0.012438,-0.073049,-0.488862,-0.036592,0.039418,-0.02136,0,0
3.549,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.55,-0.076984,-0.073557,-0.487903,0.029137,0.035044,-0.004541,0,0
3.551,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.552,-0.077052,0.014397,-0.48692,0.025038,0.034926,-0.016556,0,0
3.553,0.011952,0.013906,-0.829307,0.024559,0.085036,0.000331,0,0
3.554,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.555,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.556,-0.07546,0.015786,-1.005522,0.057424,0.104303,0.007463,0,0
3.557,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.558,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.559,-0.165312,-0.073118,-0.489846,0.029432,0.030911,-0.021383,0,0
3.56,-0.165312,-0.073118,-0.489846,0.029432,0.030911,-0.021383,0,0
3.561,-0.165312,-0.073118,-0.489846,0.029432,0.030911,-0.021383,0,0
3.562,-0.076816,-0.073395,-0.660447,-0.003818,0.05807,-0.00455,0,0
3.563,-0.076073,-0.073389,-0.831609,0.029048,0.034945,-0.004592,0,0
3.564,0.012166,-0.073527,-0.660203,0.061748,0.062312,-0.02129,0,0
3.565,-0.076101,-0.073891,-0.488214,0.029198,0.081102,-0.004399,0,0
3.566,0.011511,-0.073833,-0.658504,-0.004113,0.062203,0.012292,0,0
3.567,-0.077388,-0.073939,-0.315983,0.061996,0.058094,-0.004436,0,0
3.568,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.569,0.010939,-0.074377,-0.31404,0.061701,0.062227,0.012405,0,0
3.57,-0.076984,-0.073557,-0.487903,0.029137,0.035044,-0.004541,0,0
3.571,-0.076984,-0.073557,-0.487903,0.029137,0.035044,-0.004541,0,0
3.572,0.011723,0.014546,-0.830695,0.090359,0.039087,-0.033393,0,0
3.573,0.01185,-0.07421,-0.657746,0.061612,0.062128,0.012354,0,0
3.574,-0.076101,-0.073891,-0.488214,0.029198,0.081102,-0.004399,0,0
3.575,0.011276,0.013959,-0.484977,0.024743,0.039059,0.000286,0,0
3.576,-0.076608,-0.073676,-0.316428,-0.003573,0.058151,-0.004453,0,0
3.577,-0.076168,0.014063,-0.487231,0.025099,0.080984,-0.016414,0,0
3.578,-0.075591,0.015882,-0.662261,-0.008056,0.10446,0.007498,0,0
3.579,-0.164295,0.016439,-0.835679,0.024949,0.077219,-0.009432,0,0
3.58,-0.164232,-0.072789,-1.006096,-0.003612,0.053837,-0.021443,0,0
3.581,-0.076816,-0.073395,-0.660447,-0.003818,0.05807,-0.00455,0,0
3.582,-0.076168,0.014063,-0.487231,0.025099,0.080984,-0.016414,0,0
3.583,-0.16512,-0.074015,-0.659175,0.062067,0.053677,0.012315,0,0
3.584,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.585,-0.16512,-0.074015,-0.659175,0.062067,0.053677,0.012315,0,0
3.586,-0.076816,-0.073395,-0.660447,-0.003818,0.05807,-0.00455,0,0
3.587,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.588,0.012267,0.014588,-0.831764,0.024694,0.08522,-0.033313,0,0
3.589,-0.077052,0.014397,-0.48692,0.025038,0.034926,-0.016556,0,0
3.59,-0.076544,0.014182,-0.658706,0.057808,0.057877,-0.016502,0,0
3.591,0.011276,0.013959,-0.484977,0.024743,0.039059,0.000286,0,0
3.592,0.011343,-0.073995,-0.48596,0.028842,0.039177,0.012301,0,0
3.593,0.01185,-0.07421,-0.657746,0.061612,0.062128,0.012354,0,0
3.594,0.012376,0.016179,-0.318446,-0.008031,0.0628,-0.009349,0,0
3.595,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.596,-0.075967,0.016001,-0.833736,0.024654,0.081353,0.007409,0,0
3.597,-0.164779,0.015595,-0.660678,0.057768,0.054009,0.02422,0,0
3.598,-0.076984,-0.073557,-0.487903,0.029137,0.035044,-0.004541,0,0
3.599,-0.076816,-0.073395,-0.660447,-0.003818,0.05807,-0.00455,0,0
3.6,-0.076984,-0.073557,-0.487903,0.029137,0.035044,-0.004541,0,0
3.601,-0.164779,0.015595,-0.660678,0.057768,0.054009,0.02422,0,0
3.602,-0.16512,-0.074015,-0.659175,0.062067,0.053677,0.012315,0,0
3.603,-0.16512,-0.074015,-0.659175,0.062067,0.053677,0.012315,0,0
3.604,0.012507,0.016084,-0.661707,0.057449,0.062644,-0.009384,0,0
3.605,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.606,-0.075932,-0.073729,-0.660758,-0.003757,0.104128,-0.004408,0,0
3.607,-0.07665,-0.16322,-0.830729,0.033251,0.080689,-0.016402,0,0
3.608,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.609,0.012334,-0.073366,-0.832747,0.028793,0.085338,-0.021298,0,0
3.61,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.611,0.01236,0.015563,-0.831794,0.024359,0.085486,0.024251,0,0
3.612,0.012883,0.015964,-0.490232,0.024739,0.085751,-0.009296,0,0
3.613,0.012475,0.014307,-0.487745,0.024939,0.085301,-0.033216,0,0
3.614,-0.076816,-0.073395,-0.660447,-0.003818,0.05807,-0.00455,0,0
3.615,-0.076881,-0.074154,-0.487769,0.094767,0.081045,-0.004383,0,0
3.616,-0.076309,-0.07361,-0.832233,0.028953,0.081021,-0.004496,0,0
3.617,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.618,0.013183,0.016031,-1.006037,0.057265,0.108621,-0.009339,0,0
3.619,-0.076203,0.103793,-0.66021,0.053509,0.058209,-0.004597,0,0
3.62,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.621,-0.164401,-0.07295,-0.833552,0.029343,0.030812,-0.021434,0,0
3.622,-0.076267,0.015935,-0.317931,-0.007872,0.058483,0.007453,0,0
3.623,-0.16512,-0.074015,-0.659175,0.062067,0.053677,0.012315,0,0
3.624,-0.076073,-0.073389,-0.831609,0.029048,0.034945,-0.004592,0,0
3.625,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.626,0.01257,-0.073145,-0.832123,0.028888,0.039262,-0.021395,0,0
3.627,0.01244,0.104037,-0.660724,0.05335,0.062526,-0.021399,0,0
3.628,-0.076643,0.016054,-0.489406,0.024838,0.035376,0.007364,0,0
3.629,-0.076984,-0.073557,-0.487903,0.029137,0.035044,-0.004541,0,0
3.63,0.012475,0.014307,-0.487745,0.024939,0.085301,-0.033216,0,0
3.631,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.632,-0.076541,-0.16163,-0.317411,0.000526,0.058269,0.007562,0,0
3.633,0.012166,-0.073527,-0.660203,0.061748,0.062312,-0.02129,0,0
3.634,-0.075827,0.103674,-0.488735,0.0208,0.081316,-0.004508,0,0
3.635,-0.076101,-0.073891,-0.488214,0.029198,0.081102,-0.004399,0,0
3.636,-0.076267,0.015935,-0.317931,-0.007872,0.058483,0.007453,0,0
3.637,-0.076608,-0.073676,-0.316428,-0.003573,0.058151,-0.004453,0,0
3.638,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.639,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.64,0.011915,-0.073451,-0.830424,-0.036973,0.039153,0.012187,0,0
3.641,-0.076101,-0.073891,-0.488214,0.029198,0.081102,-0.004399,0,0
3.642,-0.076608,-0.073676,-0.316428,-0.003573,0.058151,-0.004453,0,0
3.643,-0.075932,-0.073729,-0.660758,-0.003757,0.104128,-0.004408,0,0
3.644,-0.076101,-0.073891,-0.488214,0.029198,0.081102,-0.004399,0,0
3.645,-0.076073,-0.073389,-0.831609,0.029048,0.034945,-0.004592,0,0
3.646,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.647,-0.075932,-0.073729,-0.660758,-0.003757,0.104128,-0.004408,0,0
3.648,-0.076267,0.015935,-0.317931,-0.007872,0.058483,0.007453,0,0
3.649,-0.07576,0.01572,-0.489717,0.024899,0.081434,0.007507,0,0
3.65,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.651,-0.076101,-0.073891,-0.488214,0.029198,0.081102,-0.004399,0,0
3.652,-0.076304,0.015678,-0.488648,0.090563,0.035301,0.007426,0,0
3.653,-0.076812,0.015893,-0.316862,0.057792,0.01235,0.007373,0,0
3.654,-0.075732,0.016222,-0.833112,0.024749,0.035277,0.007313,0,0
3.655,-0.076645,-0.073933,-0.487145,0.094862,0.034969,-0.004479,0,0
3.656,-0.075697,-0.073508,-0.660134,-0.003662,0.058052,-0.004504,0,0
3.657,0.012542,-0.073647,-0.488728,0.029038,0.085419,-0.021201,0,0
3.658,-0.076073,-0.073389,-0.831609,0.029048,0.034945,-0.004592,0,0
3.659,0.012574,-0.07187,-0.662689,0.061548,0.062762,0.00263,0,0
3.66,-0.075665,-0.071732,-0.834095,0.028848,0.035395,0.019328,0,0
3.661,-0.164541,0.105804,-0.662316,-0.012161,0.00834,0.035968,0,0
3.662,-0.076069,-0.072114,-0.662175,0.061707,0.058445,0.019433,0,0
3.663,-0.253071,-0.073697,-0.489642,0.029652,0.072651,-0.004439,0,0
3.664,-0.164594,0.016373,-0.319874,-0.007577,0.05435,-0.009389,0,0
3.665,0.012376,0.016179,-0.318446,-0.008031,0.0628,-0.009349,0,0
3.666,-0.077153,-0.073718,-0.315359,0.062091,0.012018,-0.004533,0,0
3.667,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.668,-0.076477,-0.073771,-0.659689,0.061907,0.057995,-0.004488,0,0
3.669,0.012166,-0.073527,-0.660203,0.061748,0.062312,-0.02129,0,0
3.67,-0.076101,-0.073891,-0.488214,0.029198,0.081102,-0.004399,0,0
3.671,-0.07623,0.103291,-0.316815,0.053659,0.104366,-0.004403,0,0
3.672,-0.07576,0.01572,-0.489717,0.024899,0.081434,0.007507,0,0
3.673,-0.076608,-0.073676,-0.316428,-0.003573,0.058151,-0.004453,0,0
3.674,-0.076136,0.015839,-0.661192,0.057608,0.058327,0.007418,0,0
3.675,0.012166,-0.073527,-0.660203,0.061748,0.062312,-0.02129,0,0
3.676,0.011933,0.104252,-0.488938,0.02058,0.039575,-0.021452,0,0
